# orbit_index,c01,c02,c03,c04,c12,c13,c14,c23,c24,c34
42,3,6,3,4,4,6,6,4,3,6
42,3,6,4,3,4,6,6,3,4,6
42,3,6,4,4,4,6,6,3,3,6
42,3,6,4,6,3,6,4,4,6,3
42,3,6,4,6,4,6,3,3,6,4
42,3,6,4,6,4,6,4,3,6,3
42,3,6,6,4,3,4,6,6,4,3
42,3,6,6,4,4,3,6,6,3,4
42,3,6,6,4,4,4,6,6,3,3
42,4,3,3,6,6,6,3,6,4,4
42,4,3,4,6,6,6,3,6,4,3
42,4,3,6,3,6,3,6,4,6,4
42,4,3,6,4,6,3,6,4,6,3
42,4,3,6,6,6,3,3,4,4,6
42,4,3,6,6,6,3,4,4,3,6
42,4,3,6,6,6,4,3,3,4,6
42,4,4,3,6,6,6,3,6,3,4
42,4,4,6,3,6,3,6,3,6,4
42,4,6,3,3,3,6,6,4,4,6
42,4,6,3,4,3,6,6,4,3,6
42,4,6,3,6,3,6,3,4,6,4
42,4,6,3,6,3,6,4,4,6,3
42,4,6,3,6,4,6,3,3,6,4
42,4,6,4,3,3,6,6,3,4,6
42,4,6,6,3,3,3,6,6,4,4
42,4,6,6,3,3,4,6,6,4,3
42,4,6,6,3,4,3,6,6,3,4
42,6,3,3,4,4,4,3,6,6,6
42,6,3,4,3,4,3,4,6,6,6
42,6,3,4,4,4,3,3,6,6,6
42,6,3,4,6,3,4,6,6,4,3
42,6,3,4,6,4,3,6,6,3,4
42,6,3,4,6,4,3,6,6,4,3
42,6,3,6,4,3,6,4,4,6,3
42,6,3,6,4,4,6,3,3,6,4
42,6,3,6,4,4,6,3,4,6,3
42,6,4,3,3,3,4,4,6,6,6
42,6,4,3,4,3,4,3,6,6,6
42,6,4,3,6,3,4,6,6,3,4
42,6,4,3,6,3,4,6,6,4,3
42,6,4,3,6,4,3,6,6,3,4
42,6,4,4,3,3,3,4,6,6,6
42,6,4,6,3,3,6,4,3,6,4
42,6,4,6,3,3,6,4,4,6,3
42,6,4,6,3,4,6,3,3,6,4
42,6,6,3,4,6,3,4,4,3,6
42,6,6,3,4,6,4,3,3,4,6
42,6,6,3,4,6,4,3,4,3,6
42,6,6,4,3,6,3,4,3,4,6
42,6,6,4,3,6,3,4,4,3,6
42,6,6,4,3,6,4,3,3,4,6
43,3,4,4,6,4,4,6,6,4,4
43,3,4,6,4,4,6,4,4,6,4
43,3,6,4,4,6,4,4,4,4,6
43,4,3,4,6,4,6,4,4,6,4
43,4,3,6,4,4,4,6,6,4,4
43,4,4,3,6,6,4,4,4,4,6
43,4,4,4,6,3,6,4,6,4,4
43,4,4,4,6,6,3,4,6,4,4
43,4,4,4,6,6,6,4,3,4,4
43,4,4,6,3,6,4,4,4,4,6
43,4,4,6,4,3,4,6,4,6,4
43,4,4,6,4,6,4,3,4,6,4
43,4,4,6,4,6,4,6,4,3,4
43,4,4,6,6,6,4,4,4,4,3
43,4,6,3,4,4,4,6,6,4,4
43,4,6,4,3,4,6,4,4,6,4
43,4,6,4,4,4,3,6,4,4,6
43,4,6,4,4,4,6,3,4,4,6
43,4,6,4,4,4,6,6,4,4,3
43,4,6,4,6,4,6,4,4,3,4
43,4,6,6,4,4,4,6,3,4,4
43,6,3,4,4,6,4,4,4,4,6
43,6,4,3,4,4,6,4,4,6,4
43,6,4,4,3,4,4,6,6,4,4
43,6,4,4,4,4,4,4,3,6,6
43,6,4,4,4,4,4,4,6,3,6
43,6,4,4,4,4,4,4,6,6,3
43,6,4,4,6,4,4,3,6,4,4
43,6,4,6,4,4,3,4,4,6,4
43,6,6,4,4,3,4,4,4,4,6
44,3,4,5,5,6,5,5,6,6,3
44,3,5,4,5,5,6,5,6,3,6
44,3,5,5,4,5,5,6,3,6,6
44,3,5,5,6,5,5,4,3,6,6
44,3,5,5,6,5,5,6,3,4,6
44,3,5,5,6,5,5,6,3,6,4
44,3,5,6,5,5,4,5,6,3,6
44,3,5,6,5,5,6,5,4,3,6
44,3,5,6,5,5,6,5,6,3,4
44,3,6,5,5,4,5,5,6,6,3
44,3,6,5,5,6,5,5,4,6,3
44,3,6,5,5,6,5,5,6,4,3
44,4,3,5,5,6,6,6,5,5,3
44,4,5,3,5,6,6,6,5,3,5
44,4,5,5,3,6,6,6,3,5,5
44,4,6,6,6,3,5,5,5,5,3
44,4,6,6,6,5,3,5,5,3,5
44,4,6,6,6,5,5,3,3,5,5
44,5,3,4,5,5,6,3,6,5,6
44,5,3,5,4,5,3,6,5,6,6
44,5,3,5,6,5,3,4,5,6,6
44,5,3,5,6,5,3,6,5,4,6
44,5,3,5,6,5,3,6,5,6,4
44,5,3,6,5,5,4,3,6,5,6
44,5,3,6,5,5,6,3,4,5,6
44,5,3,6,5,5,6,3,6,5,4
44,5,4,3,5,6,5,3,6,6,5
44,5,4,5,3,6,3,5,6,6,5
44,5,5,3,4,3,5,6,5,6,6
44,5,5,3,6,3,5,4,5,6,6
44,5,5,3,6,3,5,6,5,4,6
44,5,5,3,6,3,5,6,5,6,4
44,5,5,4,3,3,6,5,6,5,6
44,5,5,6,3,3,4,5,6,5,6
44,5,5,6,3,3,6,5,4,5,6
44,5,5,6,3,3,6,5,6,5,4
44,5,6,3,5,4,5,3,6,6,5
44,5,6,3,5,6,5,3,4,6,5
44,5,6,3,5,6,5,3,6,4,5
44,5,6,5,3,4,3,5,6,6,5
44,5,6,5,3,6,3,5,4,6,5
44,5,6,5,3,6,3,5,6,4,5
44,6,3,5,5,4,6,6,5,5,3
44,6,3,5,5,6,4,6,5,5,3
44,6,3,5,5,6,6,4,5,5,3
44,6,4,6,6,3,5,5,5,5,3
44,6,4,6,6,5,3,5,5,3,5
44,6,4,6,6,5,5,3,3,5,5
44,6,5,3,5,4,6,6,5,3,5
44,6,5,3,5,6,4,6,5,3,5
44,6,5,3,5,6,6,4,5,3,5
44,6,5,5,3,4,6,6,3,5,5
44,6,5,5,3,6,4,6,3,5,5
44,6,5,5,3,6,6,4,3,5,5
44,6,6,4,6,3,5,5,5,5,3
44,6,6,4,6,5,3,5,5,3,5
44,6,6,4,6,5,5,3,3,5,5
44,6,6,6,4,3,5,5,5,5,3
44,6,6,6,4,5,3,5,5,3,5
44,6,6,6,4,5,5,3,3,5,5
45,3,5,5,6,5,5,6,6,5,5
45,3,5,6,5,5,6,5,5,6,5
45,3,6,5,5,6,5,5,5,5,6
45,5,3,5,6,5,6,5,5,6,5
45,5,3,6,5,5,5,6,6,5,5
45,5,5,3,6,6,5,5,5,5,6
45,5,5,5,6,3,6,5,6,5,5
45,5,5,5,6,6,3,5,6,5,5
45,5,5,5,6,6,6,5,3,5,5
45,5,5,6,3,6,5,5,5,5,6
45,5,5,6,5,3,5,6,5,6,5
45,5,5,6,5,6,5,3,5,6,5
45,5,5,6,5,6,5,6,5,3,5
45,5,5,6,6,6,5,5,5,5,3
45,5,6,3,5,5,5,6,6,5,5
45,5,6,5,3,5,6,5,5,6,5
45,5,6,5,5,5,3,6,5,5,6
45,5,6,5,5,5,6,3,5,5,6
45,5,6,5,5,5,6,6,5,5,3
45,5,6,5,6,5,6,5,5,3,5
45,5,6,6,5,5,5,6,3,5,5
45,6,3,5,5,6,5,5,5,5,6
45,6,5,3,5,5,6,5,5,6,5
45,6,5,5,3,5,5,6,6,5,5
45,6,5,5,5,5,5,5,3,6,6
45,6,5,5,5,5,5,5,6,3,6
45,6,5,5,5,5,5,5,6,6,3
45,6,5,5,6,5,5,3,6,5,5
45,6,5,6,5,5,3,5,5,6,5
45,6,6,5,5,3,5,5,5,5,6
46,3,5,5,6,6,6,5,5,3,6
46,3,5,5,6,6,6,5,5,6,3
46,3,5,6,5,6,5,6,3,5,6
46,3,5,6,5,6,5,6,6,5,3
46,3,5,6,6,6,5,5,3,6,5
46,3,5,6,6,6,5,5,6,3,5
46,3,6,5,5,5,6,6,3,6,5
46,3,6,5,5,5,6,6,6,3,5
46,3,6,5,6,5,6,5,3,5,6
46,3,6,5,6,5,6,5,6,5,3
46,3,6,6,5,5,5,6,5,3,6
46,3,6,6,5,5,5,6,5,6,3
46,5,3,5,6,6,5,3,6,5,6
46,5,3,5,6,6,5,6,6,5,3
46,5,3,6,5,6,3,5,5,6,6
46,5,3,6,5,6,6,5,5,6,3
46,5,3,6,6,6,3,6,5,5,5
46,5,3,6,6,6,6,3,5,5,5
46,5,5,3,6,5,6,3,6,6,5
46,5,5,3,6,5,6,6,6,3,5
46,5,5,6,3,5,3,6,6,6,5
46,5,5,6,3,5,6,6,3,6,5
46,5,5,6,6,5,3,6,6,3,5
46,5,5,6,6,5,6,3,3,6,5
46,5,6,3,5,3,6,5,5,6,6
46,5,6,3,5,6,6,5,5,3,6
46,5,6,3,6,3,6,6,5,5,5
46,5,6,3,6,6,6,3,5,5,5
46,5,6,5,3,3,5,6,6,5,6
46,5,6,5,3,6,5,6,3,5,6
46,5,6,5,6,3,5,6,6,5,3
46,5,6,5,6,6,5,3,3,5,6
46,5,6,6,3,3,6,6,5,5,5
46,5,6,6,3,6,3,6,5,5,5
46,5,6,6,5,3,6,5,5,6,3
46,5,6,6,5,6,3,5,5,3,6
46,6,3,5,5,5,3,6,6,6,5
46,6,3,5,5,5,6,3,6,6,5
46,6,3,5,6,5,3,5,6,5,6
46,6,3,5,6,5,6,5,6,5,3
46,6,3,6,5,5,5,3,5,6,6
46,6,3,6,5,5,5,6,5,6,3
46,6,5,3,5,3,5,6,6,5,6
46,6,5,3,5,6,5,3,6,5,6
46,6,5,3,6,3,5,5,6,6,5
46,6,5,3,6,6,5,5,6,3,5
46,6,5,5,3,3,6,5,5,6,6
46,6,5,5,3,6,3,5,5,6,6
46,6,5,5,6,3,6,5,5,6,3
46,6,5,5,6,6,3,5,5,3,6
46,6,5,6,3,3,5,5,6,6,5
46,6,5,6,3,6,5,5,3,6,5
46,6,5,6,5,3,5,6,6,5,3
46,6,5,6,5,6,5,3,3,5,6
46,6,6,3,5,5,5,3,5,6,6
46,6,6,3,5,5,5,6,5,3,6
46,6,6,5,3,5,3,5,6,5,6
46,6,6,5,3,5,6,5,3,5,6
46,6,6,5,5,5,3,6,6,3,5
46,6,6,5,5,5,6,3,3,6,5
47,4,4,5,6,4,5,6,6,5,4
47,4,4,5,6,4,6,5,5,6,4
47,4,4,5,6,4,6,5,6,5,4
47,4,4,6,5,4,5,6,5,6,4
47,4,4,6,5,4,5,6,6,5,4
47,4,4,6,5,4,6,5,5,6,4
47,4,5,4,6,5,4,6,6,4,5
47,4,5,4,6,6,4,5,5,4,6
47,4,5,4,6,6,4,5,6,4,5
47,4,5,5,6,6,6,5,4,4,4
47,4,5,6,4,5,6,4,4,6,5
47,4,5,6,4,6,5,4,4,5,6
47,4,5,6,4,6,5,4,4,6,5
47,4,5,6,5,6,5,6,4,4,4
47,4,5,6,6,6,5,5,4,4,4
47,4,6,4,5,5,4,6,5,4,6
47,4,6,4,5,5,4,6,6,4,5
47,4,6,4,5,6,4,5,5,4,6
47,4,6,5,4,5,6,4,4,5,6
47,4,6,5,4,5,6,4,4,6,5
47,4,6,5,4,6,5,4,4,5,6
47,4,6,5,5,5,6,6,4,4,4
47,4,6,5,6,5,6,5,4,4,4
47,4,6,6,5,5,5,6,4,4,4
47,5,4,4,6,5,6,4,4,6,5
47,5,4,4,6,6,5,4,4,5,6
47,5,4,4,6,6,6,4,4,5,5
47,5,4,5,6,6,4,4,6,5,4
47,5,4,6,4,5,4,6,6,4,5
47,5,4,6,4,6,4,5,5,4,6
47,5,4,6,4,6,4,6,5,4,5
47,5,4,6,5,6,4,4,5,6,4
47,5,4,6,6,6,4,4,5,5,4
47,5,5,4,6,4,6,4,6,4,5
47,5,5,6,4,4,4,6,4,6,5
47,5,6,4,4,4,5,6,6,5,4
47,5,6,4,4,4,6,5,5,6,4
47,5,6,4,4,4,6,6,5,5,4
47,5,6,4,5,4,6,4,5,4,6
47,5,6,4,6,4,6,4,5,4,5
47,5,6,5,4,4,4,6,4,5,6
47,5,6,6,4,4,4,6,4,5,5
47,6,4,4,5,5,5,4,4,6,6
47,6,4,4,5,5,6,4,4,6,5
47,6,4,4,5,6,5,4,4,5,6
47,6,4,5,4,5,4,5,6,4,6
47,6,4,5,4,5,4,6,6,4,5
47,6,4,5,4,6,4,5,5,4,6
47,6,4,5,5,5,4,4,6,6,4
47,6,4,5,6,5,4,4,6,5,4
47,6,4,6,5,5,4,4,5,6,4
47,6,5,4,4,4,5,5,6,6,4
47,6,5,4,4,4,5,6,6,5,4
47,6,5,4,4,4,6,5,5,6,4
47,6,5,4,5,4,5,4,6,4,6
47,6,5,4,6,4,5,4,6,4,5
47,6,5,5,4,4,4,5,4,6,6
47,6,5,6,4,4,4,5,4,6,5
47,6,6,4,5,4,5,4,5,4,6
47,6,6,5,4,4,4,5,4,5,6
48,4,4,4,6,5,6,4,6,4,4
48,4,4,4,6,6,5,4,6,4,4
48,4,4,4,6,6,6,4,5,4,4
48,4,4,5,6,6,4,4,4,4,6
48,4,4,6,4,5,4,6,4,6,4
48,4,4,6,4,6,4,5,4,6,4
48,4,4,6,4,6,4,6,4,5,4
48,4,4,6,5,6,4,4,4,4,6
48,4,4,6,6,6,4,4,4,4,5
48,4,5,4,6,4,6,4,4,6,4
48,4,5,6,4,4,4,6,6,4,4
48,4,6,4,4,4,5,6,4,4,6
48,4,6,4,4,4,6,5,4,4,6
48,4,6,4,4,4,6,6,4,4,5
48,4,6,4,5,4,6,4,4,6,4
48,4,6,4,6,4,6,4,4,5,4
48,4,6,5,4,4,4,6,6,4,4
48,4,6,6,4,4,4,6,5,4,4
48,5,4,4,6,4,4,6,6,4,4
48,5,4,6,4,4,6,4,4,6,4
48,5,6,4,4,6,4,4,4,4,6
48,6,4,4,4,4,4,4,5,6,6
48,6,4,4,4,4,4,4,6,5,6
48,6,4,4,4,4,4,4,6,6,5
48,6,4,4,5,4,4,6,6,4,4
48,6,4,4,6,4,4,5,6,4,4
48,6,4,5,4,4,6,4,4,6,4
48,6,4,6,4,4,5,4,4,6,4
48,6,5,4,4,6,4,4,4,4,6
48,6,6,4,4,5,4,4,4,4,6
49,4,4,6,6,6,6,6,6,6,6
49,4,6,4,6,6,6,6,6,6,6
49,4,6,6,4,6,6,6,6,6,6
49,4,6,6,6,4,6,6,6,6,6
49,4,6,6,6,6,4,6,6,6,6
49,4,6,6,6,6,6,4,6,6,6
49,6,4,4,6,6,6,6,6,6,6
49,6,4,6,4,6,6,6,6,6,6
49,6,4,6,6,4,6,6,6,6,6
49,6,4,6,6,6,6,6,4,6,6
49,6,4,6,6,6,6,6,6,4,6
49,6,6,4,4,6,6,6,6,6,6
49,6,6,4,6,6,4,6,6,6,6
49,6,6,4,6,6,6,6,4,6,6
49,6,6,4,6,6,6,6,6,6,4
49,6,6,6,4,6,6,4,6,6,6
49,6,6,6,4,6,6,6,6,4,6
49,6,6,6,4,6,6,6,6,6,4
49,6,6,6,6,4,4,6,6,6,6
49,6,6,6,6,4,6,4,6,6,6
49,6,6,6,6,4,6,6,4,6,6
49,6,6,6,6,4,6,6,6,4,6
49,6,6,6,6,6,4,4,6,6,6
49,6,6,6,6,6,4,6,4,6,6
49,6,6,6,6,6,4,6,6,6,4
49,6,6,6,6,6,6,4,6,4,6
49,6,6,6,6,6,6,4,6,6,4
49,6,6,6,6,6,6,6,4,4,6
49,6,6,6,6,6,6,6,4,6,4
49,6,6,6,6,6,6,6,6,4,4
50,4,5,5,6,6,6,5,5,6,6
50,4,5,6,5,6,5,6,6,5,6
50,4,5,6,6,6,5,5,6,6,5
50,4,6,5,5,5,6,6,6,6,5
50,4,6,5,6,5,6,5,6,5,6
50,4,6,6,5,5,5,6,5,6,6
50,5,4,5,6,6,5,6,6,5,6
50,5,4,6,5,6,6,5,5,6,6
50,5,4,6,6,6,6,6,5,5,5
50,5,5,4,6,5,6,6,6,6,5
50,5,5,6,4,5,6,6,6,6,5
50,5,5,6,6,5,4,6,6,6,5
50,5,5,6,6,5,6,4,6,6,5
50,5,5,6,6,5,6,6,4,6,5
50,5,5,6,6,5,6,6,6,4,5
50,5,6,4,5,6,6,5,5,6,6
50,5,6,4,6,6,6,6,5,5,5
50,5,6,5,4,6,5,6,6,5,6
50,5,6,5,6,4,5,6,6,5,6
50,5,6,5,6,6,5,4,6,5,6
50,5,6,5,6,6,5,6,4,5,6
50,5,6,5,6,6,5,6,6,5,4
50,5,6,6,4,6,6,6,5,5,5
50,5,6,6,5,4,6,5,5,6,6
50,5,6,6,5,6,4,5,5,6,6
50,5,6,6,5,6,6,5,5,4,6
50,5,6,6,5,6,6,5,5,6,4
50,5,6,6,6,4,6,6,5,5,5
50,5,6,6,6,6,4,6,5,5,5
50,5,6,6,6,6,6,4,5,5,5
50,6,4,5,5,5,6,6,6,6,5
50,6,4,5,6,5,6,5,6,5,6
50,6,4,6,5,5,5,6,5,6,6
50,6,5,4,5,6,5,6,6,5,6
50,6,5,4,6,6,5,5,6,6,5
50,6,5,5,4,6,6,5,5,6,6
50,6,5,5,6,4,6,5,5,6,6
50,6,5,5,6,6,4,5,5,6,6
50,6,5,5,6,6,6,5,5,4,6
50,6,5,5,6,6,6,5,5,6,4
50,6,5,6,4,6,5,5,6,6,5
50,6,5,6,5,4,5,6,6,5,6
50,6,5,6,5,6,5,4,6,5,6
50,6,5,6,5,6,5,6,4,5,6
50,6,5,6,5,6,5,6,6,5,4
50,6,5,6,6,4,5,5,6,6,5
50,6,5,6,6,6,5,5,4,6,5
50,6,5,6,6,6,5,5,6,4,5
50,6,6,4,5,5,5,6,5,6,6
50,6,6,5,4,5,6,5,6,5,6
50,6,6,5,5,5,4,6,6,6,5
50,6,6,5,5,5,6,4,6,6,5
50,6,6,5,5,5,6,6,4,6,5
50,6,6,5,5,5,6,6,6,4,5
50,6,6,5,6,5,4,5,6,5,6
50,6,6,5,6,5,6,5,4,5,6
50,6,6,5,6,5,6,5,6,5,4
50,6,6,6,5,5,5,4,5,6,6
50,6,6,6,5,5,5,6,5,4,6
50,6,6,6,5,5,5,6,5,6,4
