# feasible_labeled_k5=12087822 distinct_triangle_count_vectors=105930
5794269616616,3,5,3,6,6,2,2,0,2,6
5794285844653,4,5,3,3,6,2,2,0,2,6
5794286643565,4,5,3,4,6,2,2,0,2,6
5794286914029,4,5,3,5,6,2,2,0,2,6
5794287180333,4,5,3,6,6,2,2,0,2,6
5794302884016,5,5,3,3,6,2,2,0,2,6
5794303150257,6,5,3,3,6,2,2,0,2,6
5794303682928,5,5,3,4,6,2,2,0,2,6
5794304215536,5,5,3,5,6,2,2,0,2,6
5794304481840,5,5,3,6,6,2,2,0,2,6
5794320464241,6,5,3,4,6,2,2,0,2,6
5794320996849,6,5,3,5,6,2,2,0,2,6
5795346020850,6,6,2,3,6,2,3,0,5,3
5795363584882,6,6,2,3,6,2,4,0,5,3
5795380886578,6,6,2,3,6,2,5,0,5,3
5795397667954,6,6,2,3,6,2,6,0,5,3
5796438924146,6,6,2,4,6,2,4,0,5,3
5796456225842,6,6,2,4,6,2,5,0,5,3
5796473007218,6,6,2,4,6,2,6,0,5,3
5797527038130,6,6,2,3,6,2,3,0,3,5
5797530766386,6,6,2,5,6,2,5,0,5,3
5797547547762,6,6,2,5,6,2,6,0,5,3
5797577382258,6,6,2,3,6,2,4,0,3,5
5797610945010,6,6,2,3,6,2,5,0,3,5
5797627726386,6,6,2,3,6,2,6,0,3,5
5798621551794,6,6,2,6,6,2,6,0,5,3
5800799394546,6,6,2,4,6,2,4,0,3,5
5800832957298,6,6,2,4,6,2,5,0,3,5
5800849738674,6,6,2,4,6,2,6,0,3,5
5802980965426,6,6,2,5,6,2,5,0,3,5
5802997746802,6,6,2,5,6,2,6,0,3,5
5804071750834,6,6,2,6,6,2,6,0,3,5
5866260658343,3,5,3,3,6,2,3,0,2,6
5866311780519,3,5,3,3,6,2,4,0,2,6
5866345863335,3,5,3,3,6,2,5,0,2,6
5867334928743,3,5,3,4,6,2,3,0,2,6
5867335457255,3,5,3,5,6,2,3,0,2,6
5867335723496,3,5,3,6,6,2,3,0,2,6
5869533018471,3,5,3,4,6,2,4,0,2,6
5869567101287,3,5,3,4,6,2,5,0,2,6
5870607026663,3,5,3,5,6,2,4,0,2,6
5934980139181,4,5,3,3,6,2,3,0,2,6
5935031265517,4,5,3,3,6,2,4,0,2,6
5935065344301,4,5,3,3,6,2,5,0,2,6
5935082383725,4,5,3,3,6,2,6,0,2,6
5936054417773,4,5,3,4,6,2,3,0,2,6
5936054946285,4,5,3,5,6,2,3,0,2,6
5936055212589,4,5,3,6,6,2,3,0,2,6
5938252503661,4,5,3,4,6,2,4,0,2,6
5938286582445,4,5,3,4,6,2,5,0,2,6
5939326515885,4,5,3,5,6,2,4,0,2,6
5939326782189,4,5,3,6,6,2,4,0,2,6
5940434074413,4,5,3,5,6,2,5,0,2,6
6003699620016,5,5,3,3,6,2,3,0,2,6
6003750742320,5,5,3,3,6,2,4,0,2,6
6003784821168,5,5,3,3,6,2,5,0,2,6
6004773365937,6,5,3,3,6,2,3,0,2,6
6004773898608,5,5,3,4,6,2,3,0,2,6
6004774431216,5,5,3,5,6,2,3,0,2,6
